governorate_code,year,month,total_visitors,international_visitors,domestic_visitors,avg_occupancy_rate,total_rooms,total_beds,occupied_rooms,temp,temp_max,rain,ramadan_days,eid_fitr_days,eid_adha_days,ramadan_start_date,ramadan_end_date,eid_fitr_date,eid_adha_date,is_ramadan_month,is_eid_month,name,highway_distance_km,has_airport,major_roads,road_density,accessibility_score,weather_adjusted_visitors,ramadan_adjusted_occupancy,accessibility_efficiency,visitors_per_bed,rooms_per_1000,beds_per_1000,intl_pct,capacity_adequacy,seasonal_amplitude
TAF,2022,4,626,216,410,58,50,80,29,20.73,33.3,2.9,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Tafilah,40,False,1,low,30,619,74.82000000000001,20.866666666666667,7.825,79.87220447284345,127.79552715654951,34.504792332268366,13.993610223642172,64.96372130006958
TAF,2022,5,560,218,342,57,50,80,28,20.938709677419357,34.9,3.0,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Tafilah,40,False,1,low,30,552,57.57,18.666666666666668,7.0,89.28571428571429,142.85714285714286,38.92857142857143,15.642857142857142,64.96372130006958
TAF,2022,6,383,121,262,32,50,80,16,23.77,33.0,0.6,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,361,32.0,12.766666666666667,4.7875,130.54830287206266,208.87728459530024,31.59268929503917,22.87206266318538,64.96372130006958
TAF,2022,7,320,117,203,35,50,80,17,24.85483870967742,33.7,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Tafilah,40,False,1,low,30,296,35.0,10.666666666666666,4.0,156.25,250.0,36.5625,27.375,64.96372130006958
TAF,2022,8,388,132,256,30,50,80,15,26.741935483870968,37.2,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,348,30.0,12.933333333333334,4.85,128.86597938144328,206.18556701030926,34.02061855670103,22.577319587628867,64.96372130006958
TAF,2022,9,549,191,358,61,50,80,30,24.273333333333333,34.2,0.5,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,513,61.0,18.3,6.8625,91.07468123861565,145.71948998178507,34.790528233151186,15.956284153005464,64.96372130006958
TAF,2022,10,520,189,331,61,50,80,30,19.929032258064513,29.8,14.2,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,519,61.0,17.333333333333332,6.5,96.15384615384616,153.84615384615387,36.34615384615385,16.846153846153847,64.96372130006958
TAF,2022,11,460,175,285,50,50,80,25,14.696666666666667,22.9,40.9,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,423,50.0,15.333333333333334,5.75,108.69565217391305,173.91304347826087,38.04347826086957,19.043478260869566,64.96372130006958
TAF,2022,12,274,116,158,30,50,80,15,11.896774193548389,18.9,26.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,240,30.0,9.133333333333333,3.425,182.4817518248175,291.970802919708,42.33576642335766,31.970802919708028,64.96372130006958
TAF,2023,1,245,112,133,37,50,80,18,9.958064516129031,20.6,26.1,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,208,37.0,8.166666666666666,3.0625,204.08163265306123,326.53061224489795,45.714285714285715,35.755102040816325,64.96372130006958
TAF,2023,2,354,158,196,37,50,80,18,8.02142857142857,22.0,35.5,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,290,37.0,11.8,4.425,141.24293785310735,225.98870056497174,44.632768361581924,24.74576271186441,64.96372130006958
TAF,2023,3,450,202,248,59,50,80,29,13.109677419354838,29.2,93.3,10,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,False,Tafilah,40,False,1,low,30,403,64.9,15.0,5.625,111.1111111111111,177.77777777777777,44.888888888888886,19.466666666666665,64.96372130006958
TAF,2023,4,552,252,300,62,50,80,31,16.32,29.3,38.1,20,3,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,True,Tafilah,40,False,1,low,30,521,74.39999999999999,18.4,6.9,90.57971014492753,144.92753623188406,45.65217391304348,15.869565217391305,64.96372130006958
TAF,2023,5,497,198,299,51,50,80,25,20.816129032258065,33.1,28.299999999999997,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,490,51.0,16.566666666666666,6.2125,100.6036217303823,160.96579476861166,39.839034205231385,17.62575452716298,64.96372130006958
TAF,2023,6,389,192,197,34,50,80,17,23.603333333333335,34.7,4.4,0,0,1,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Tafilah,40,False,1,low,30,367,34.0,12.966666666666667,4.8625,128.53470437017995,205.65552699228792,49.3573264781491,22.519280205655527,64.96372130006958
TAF,2023,7,285,134,151,43,50,80,21,27.09032258064516,37.4,0.0,0,0,3,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Tafilah,40,False,1,low,30,254,43.0,9.5,3.5625,175.43859649122805,280.7017543859649,47.01754385964912,30.736842105263158,64.96372130006958
TAF,2023,8,390,184,206,41,50,80,20,27.0258064516129,40.4,0.9,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,348,41.0,13.0,4.875,128.2051282051282,205.1282051282051,47.179487179487175,22.46153846153846,64.96372130006958
TAF,2023,9,509,239,270,51,50,80,25,25.33,35.0,2.2,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,468,51.0,16.966666666666665,6.3625,98.23182711198427,157.17092337917484,46.95481335952849,17.210216110019648,64.96372130006958
TAF,2023,10,541,223,318,67,50,80,33,20.838709677419356,29.6,22.3,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,534,67.0,18.033333333333335,6.7625,92.42144177449168,147.87430683918672,41.21996303142329,16.192236598890943,64.96372130006958
TAF,2023,11,473,199,274,52,50,80,26,17.496666666666666,25.9,45.0,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,455,52.0,15.766666666666667,5.9125,105.70824524312897,169.13319238900635,42.071881606765324,18.520084566596193,64.96372130006958
TAF,2023,12,337,139,198,44,50,80,22,13.161290322580646,23.8,36.9,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Tafilah,40,False,1,low,30,302,44.0,11.233333333333333,4.2125,148.3679525222552,237.3887240356083,41.246290801186944,25.99406528189911,64.96372130006958
TAF,2024,1,263,86,177,33,50,80,16,10.461290322580645,20.0,47.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,225,33.0,8.766666666666667,3.2875,190.11406844106463,304.1825095057034,32.69961977186312,33.30798479087453,64.96372130006958
TAF,2024,2,318,146,172,44,50,80,22,9.655172413793103,18.4,46.7,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,268,44.0,10.6,3.975,157.2327044025157,251.57232704402514,45.911949685534594,27.547169811320753,64.96372130006958
TAF,2024,3,429,145,284,58,50,80,29,13.19032258064516,25.4,30.3,21,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,False,Tafilah,40,False,1,low,30,385,70.17999999999999,14.3,5.3625,116.55011655011654,186.4801864801865,33.7995337995338,20.41958041958042,64.96372130006958
TAF,2024,4,543,211,332,68,50,80,34,19.226666666666667,32.9,18.2,9,3,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,True,Tafilah,40,False,1,low,30,536,74.12,18.1,6.7875,92.08103130755065,147.32965009208104,38.858195211786374,16.132596685082873,64.96372130006958
TAF,2024,5,528,176,352,51,50,80,25,20.54516129032258,32.9,4.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,523,51.0,17.6,6.6,94.6969696969697,151.51515151515153,33.33333333333333,16.59090909090909,64.96372130006958
TAF,2024,6,342,126,216,43,50,80,21,27.88,37.0,0.0,0,0,4,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,True,Tafilah,40,False,1,low,30,301,43.0,11.4,4.275,146.19883040935673,233.91812865497076,36.84210526315789,25.614035087719298,64.96372130006958
TAF,2024,7,308,100,208,30,50,80,15,26.70967741935484,34.0,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,277,30.0,10.266666666666667,3.85,162.33766233766232,259.7402597402597,32.467532467532465,28.441558441558442,64.96372130006958
TAF,2024,8,386,150,236,34,50,80,17,25.98064516129032,32.8,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,351,34.0,12.866666666666667,4.825,129.53367875647666,207.2538860103627,38.860103626943,22.694300518134714,64.96372130006958
TAF,2024,9,530,189,341,49,50,80,24,23.40666666666667,32.3,1.2000000000000002,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,502,49.0,17.666666666666668,6.625,94.33962264150944,150.94339622641508,35.660377358490564,16.528301886792452,64.96372130006958
TAF,2024,10,580,254,326,64,50,80,32,19.84193548387097,28.3,1.6,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,578,64.0,19.333333333333332,7.25,86.20689655172414,137.9310344827586,43.79310344827586,15.10344827586207,64.96372130006958
TAF,2024,11,398,130,268,49,50,80,24,14.316666666666666,23.1,18.3,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,364,49.0,13.266666666666667,4.975,125.62814070351757,201.00502512562815,32.663316582914575,22.01005025125628,64.96372130006958
TAF,2024,12,337,150,187,34,50,80,17,10.916129032258064,20.4,17.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Tafilah,40,False,1,low,30,291,34.0,11.233333333333333,4.2125,148.3679525222552,237.3887240356083,44.510385756676556,25.99406528189911,64.96372130006958
TAF,2025,1,309,104,205,27,50,80,13,10.33548387096774,18.7,21.5,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,264,27.0,10.3,3.8625,161.81229773462783,258.8996763754045,33.65695792880259,28.349514563106798,64.96372130006958
TAF,2025,2,293,126,167,37,50,80,18,7.325,18.8,56.7,1,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,False,Tafilah,40,False,1,low,30,237,37.37,9.766666666666667,3.6625,170.64846416382255,273.03754266211604,43.003412969283275,29.897610921501705,64.96372130006958
TAF,2025,3,417,190,227,63,50,80,31,13.77741935483871,27.4,68.89999999999999,29,2,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,True,Tafilah,40,False,1,low,30,378,81.27,13.9,5.2125,119.90407673860912,191.84652278177458,45.563549160671464,21.007194244604317,64.96372130006958
TAF,2025,4,538,260,278,53,50,80,26,17.65,35.6,12.4,0,1,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Tafilah,40,False,1,low,30,519,53.0,17.933333333333334,6.725,92.93680297397769,148.69888475836433,48.3271375464684,16.28252788104089,64.96372130006958
TAF,2025,5,470,215,255,46,50,80,23,21.08709677419355,34.9,20.3,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,462,46.0,15.666666666666666,5.875,106.38297872340425,170.2127659574468,45.744680851063826,18.638297872340427,64.96372130006958
TAF,2025,6,347,171,176,35,50,80,17,24.206666666666667,33.1,0.0,0,0,4,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Tafilah,40,False,1,low,30,325,35.0,11.566666666666666,4.3375,144.0922190201729,230.54755043227664,49.279538904899134,25.244956772334294,64.96372130006958
TAF,2025,7,352,156,196,42,50,80,21,26.096774193548388,33.7,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,319,42.0,11.733333333333333,4.4,142.04545454545456,227.27272727272725,44.31818181818182,24.886363636363637,64.96372130006958
TAF,2025,8,353,140,213,43,50,80,21,26.406451612903226,39.2,0.6,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,319,43.0,11.766666666666667,4.4125,141.643059490085,226.62889518413598,39.6600566572238,24.81586402266289,64.96372130006958
TAF,2025,9,491,178,313,62,50,80,31,23.196666666666665,30.6,1.4,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,467,62.0,16.366666666666667,6.1375,101.83299389002038,162.9327902240326,36.252545824847246,17.841140529531568,64.96372130006958
TAF,2025,10,506,192,314,52,50,80,26,20.538709677419355,30.3,0.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,501,52.0,16.866666666666667,6.325,98.81422924901186,158.10276679841897,37.94466403162055,17.31225296442688,64.96372130006958
TAF,2025,11,428,167,261,44,50,80,22,18.92666666666667,29.2,24.4,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,421,44.0,14.266666666666667,5.35,116.82242990654206,186.91588785046727,39.018691588785046,20.46728971962617,64.96372130006958
TAF,2025,12,309,152,157,32,50,80,16,10.67741935483871,23.4,91.6,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Tafilah,40,False,1,low,30,265,32.0,10.3,3.8625,161.81229773462783,258.8996763754045,49.19093851132686,28.349514563106798,64.96372130006958
ZAR,2020,1,4385,1908,2477,43,50,80,21,7.774193548387097,16.3,51.2,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,3580,43.0,54.8125,54.8125,11.402508551881414,18.244013683010262,43.511972633979475,1.9977194982896238,75.16660115363872
ZAR,2020,2,5275,2219,3056,45,50,80,22,9.758620689655173,21.0,20.6,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,4464,45.0,65.9375,65.9375,9.47867298578199,15.165876777251185,42.06635071090047,1.6606635071090048,75.16660115363872
ZAR,2020,3,6347,3093,3254,59,50,80,29,13.261290322580646,27.4,77.2,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,5705,59.0,79.3375,79.3375,7.877737513786041,12.604380022057665,48.73168426028045,1.3801796124153143,75.16660115363872
ZAR,2020,4,9207,3607,5600,59,50,80,29,16.976666666666667,32.1,10.3,7,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,False,Zarqa,5,False,3,high,80,8789,63.13,115.0875,115.0875,5.430650591940914,8.689040947105465,39.17671337026176,0.9514499837080482,75.16660115363872
ZAR,2020,5,6406,2845,3561,54,50,80,27,23.083870967741937,38.2,5.199999999999999,23,3,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,True,Zarqa,5,False,3,high,80,6109,66.42,80.075,80.075,7.805182641273806,12.488292226038089,44.411489228847955,1.3674679987511709,75.16660115363872
ZAR,2020,6,4641,1693,2948,38,50,80,19,24.63,36.5,0.2,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,4318,38.0,58.0125,58.0125,10.77354018530489,17.23766429648783,36.47920706744236,1.887524240465417,75.16660115363872
ZAR,2020,7,4348,1575,2773,30,50,80,15,28.083870967741937,41.8,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,3820,30.0,54.35,54.35,11.499540018399264,18.39926402943882,36.22355105795768,2.014719411223551,75.16660115363872
ZAR,2020,8,5076,2319,2757,38,50,80,19,26.751612903225805,41.2,0.0,0,0,4,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,True,Zarqa,5,False,3,high,80,4561,38.0,63.45,63.45,9.850275807722616,15.760441292356184,45.685579196217496,1.7257683215130024,75.16660115363872
ZAR,2020,9,6927,2148,4779,62,50,80,31,29.033333333333335,42.2,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,5988,62.0,86.5875,86.5875,7.218131947452,11.5490111159232,31.009094846253788,1.2646167171935903,75.16660115363872
ZAR,2020,10,8562,3560,5002,56,50,80,28,23.661290322580644,34.0,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,8091,56.0,107.025,107.025,5.839757066106049,9.34361130576968,41.57907031067508,1.02312543798178,75.16660115363872
ZAR,2020,11,5597,2480,3117,52,50,80,26,15.14,27.1,39.3,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,5188,52.0,69.9625,69.9625,8.933357155619081,14.29337144899053,44.30945149187065,1.5651241736644632,75.16660115363872
ZAR,2020,12,4640,1399,3241,33,50,80,16,10.96774193548387,23.3,11.6,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Zarqa,5,False,3,high,80,4011,33.0,58.0,58.0,10.775862068965518,17.241379310344826,30.150862068965516,1.8879310344827587,75.16660115363872
ZAR,2021,1,4263,1502,2761,27,50,80,13,10.003225806451614,21.2,25.3,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,3623,27.0,53.2875,53.2875,11.728829462819611,18.766127140511376,35.23340370631011,2.054890921885996,75.16660115363872
ZAR,2021,2,4642,1968,2674,35,50,80,17,10.764285714285714,22.6,49.599999999999994,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,3998,35.0,58.025,58.025,10.771219302024988,17.23395088323998,42.395519172770356,1.887117621714778,75.16660115363872
ZAR,2021,3,7429,2566,4863,53,50,80,26,13.680645161290323,29.8,16.2,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,6724,53.0,92.8625,92.8625,6.730380939561179,10.768609503297887,34.540314981827976,1.1791627406111187,75.16660115363872
ZAR,2021,4,7907,3283,4624,56,50,80,28,19.92,37.1,1.1,18,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,False,Zarqa,5,False,3,high,80,7897,66.08,98.8375,98.8375,6.323510813203491,10.117617301125586,41.520171999494124,1.1078790944732515,75.16660115363872
ZAR,2021,5,8498,3700,4798,56,50,80,28,24.896774193548385,37.8,0.0,12,3,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,True,Zarqa,5,False,3,high,80,7873,62.720000000000006,106.225,106.225,5.883737349964698,9.413979759943516,43.53965638973876,1.030830783713815,75.16660115363872
ZAR,2021,6,5742,1980,3762,38,50,80,19,24.52,36.8,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,5352,38.0,71.775,71.775,8.707767328456983,13.932427725531173,34.48275862068966,1.5256008359456634,75.16660115363872
ZAR,2021,7,4417,2074,2343,32,50,80,16,27.82903225806452,40.0,0.0,0,0,4,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,True,Zarqa,5,False,3,high,80,3898,32.0,55.2125,55.2125,11.319900384876613,18.11184061580258,46.95494679646819,1.9832465474303826,75.16660115363872
ZAR,2021,8,4469,1596,2873,34,50,80,17,28.32903225806452,39.3,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,3910,34.0,55.8625,55.8625,11.188185276348177,17.901096442157083,35.71268740210338,1.9601700604162005,75.16660115363872
ZAR,2021,9,7548,3703,3845,54,50,80,27,24.15666666666667,37.7,3.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,7077,54.0,94.35,94.35,6.624271330153683,10.598834128245892,49.05935347111818,1.1605723370429253,75.16660115363872
ZAR,2021,10,6494,2440,4054,54,50,80,27,21.30967741935484,32.8,3.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,6366,54.0,81.175,81.175,7.6994148444718205,12.319063751154912,37.573144441022485,1.348937480751463,75.16660115363872
ZAR,2021,11,6259,2150,4109,46,50,80,23,16.193333333333335,27.0,5.800000000000001,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,5901,46.0,78.2375,78.2375,7.988496564946478,12.781594503914363,34.35053522926985,1.3995845981786228,75.16660115363872
ZAR,2021,12,3931,1952,1979,38,50,80,19,10.758064516129032,21.1,12.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Zarqa,5,False,3,high,80,3386,38.0,49.1375,49.1375,12.719409819384381,20.35105571101501,49.65657593487662,2.2284406003561434,75.16660115363872
ZAR,2022,1,3810,1792,2018,40,50,80,20,7.541935483870968,19.7,46.3,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Zarqa,5,False,3,high,80,3098,40.0,47.625,47.625,13.123359580052494,20.99737532808399,47.034120734908136,2.2992125984251968,75.16660115363872
ZAR,2022,2,5050,2167,2883,45,50,80,22,10.142857142857142,23.6,19.3,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Zarqa,5,False,3,high,80,4303,45.0,63.125,63.125,9.900990099009901,15.841584158415841,42.91089108910891,1.7346534653465346,75.16660115363872
ZAR,2022,3,6792,3021,3771,49,50,80,24,10.058064516129033,25.1,28.700000000000003,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Zarqa,5,False,3,high,80,5779,49.0,84.9,84.9,7.361601884570082,11.778563015312132,44.47879858657244,1.2897526501766785,75.16660115363872
ZAR,2022,4,9272,3667,5605,61,50,80,30,21.59,36.8,1.4,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Zarqa,5,False,3,high,80,9050,78.69,115.9,115.9,5.392579810181191,8.628127696289905,39.549180327868854,0.9447799827437446,75.16660115363872
ZAR,2022,5,8047,3939,4108,54,50,80,27,22.593548387096774,38.0,1.5,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Zarqa,5,False,3,high,80,7733,54.54,100.5875,100.5875,6.213495712687958,9.941593140300734,48.949919224555735,1.0886044488629303,75.16660115363872
ZAR,2022,6,5701,2746,2955,38,50,80,19,25.709999999999997,38.8,0.1,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Zarqa,5,False,3,high,80,5212,38.0,71.2625,71.2625,8.77039115944571,14.032625855113139,48.166988247675846,1.5365725311348886,75.16660115363872
ZAR,2022,7,5423,2711,2712,33,50,80,16,26.758064516129032,39.7,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Zarqa,5,False,3,high,80,4873,33.0,67.7875,67.7875,9.219988936013278,14.751982297621241,49.99078001106398,1.6153420615895262,75.16660115363872
ZAR,2022,8,5048,1831,3217,40,50,80,20,28.338709677419356,42.0,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Zarqa,5,False,3,high,80,4416,40.0,63.1,63.1,9.904912836767036,15.847860538827259,36.27179080824089,1.7353407290015848,75.16660115363872
